Date,Product Name,ARIMA
2017-05-06,Team Golf New England Patriots Putter Grip,0.5213917452364318
2017-04-12,Team Golf Tennessee Volunteers Putter Grip,0.5331060288546461
2017-04-13,Team Golf Tennessee Volunteers Putter Grip,0.5047243301921117
2017-04-14,Team Golf Tennessee Volunteers Putter Grip,0.5041751965568143
2017-04-15,Team Golf Tennessee Volunteers Putter Grip,0.5041645718315997
2017-04-16,Team Golf Tennessee Volunteers Putter Grip,0.5041643662627205
2017-04-17,Team Golf Tennessee Volunteers Putter Grip,0.5041643622853411
2017-04-18,Team Golf Tennessee Volunteers Putter Grip,0.5041643622083861
2017-04-19,Team Golf Tennessee Volunteers Putter Grip,0.5041643622068972
2017-04-20,Team Golf Tennessee Volunteers Putter Grip,0.5041643622068684
2017-04-21,Team Golf Tennessee Volunteers Putter Grip,0.5041643622068679
2017-04-22,Team Golf Tennessee Volunteers Putter Grip,0.5041643622068679
2017-04-23,Team Golf Tennessee Volunteers Putter Grip,0.5041643622068679
2017-04-24,Team Golf Tennessee Volunteers Putter Grip,0.5041643622068679
2017-04-25,Team Golf Tennessee Volunteers Putter Grip,0.5041643622068679
2017-04-17,Titleist Pro V1 High Numbers Personalized Gol,0.36875737606867154
2017-04-18,Titleist Pro V1 High Numbers Personalized Gol,0.4409608925754979
2017-04-19,Titleist Pro V1 High Numbers Personalized Gol,0.43776495610383603
2017-04-20,Titleist Pro V1 High Numbers Personalized Gol,0.43790641749553894
2017-04-21,Titleist Pro V1 High Numbers Personalized Gol,0.43790015600519955
2017-04-22,Titleist Pro V1 High Numbers Personalized Gol,0.4379004331568718
2017-04-23,Titleist Pro V1 High Numbers Personalized Gol,0.4379004208893372
2017-04-24,Titleist Pro V1 High Numbers Personalized Gol,0.43790042143233376
2017-04-25,Titleist Pro V1 High Numbers Personalized Gol,0.43790042140829916
2017-04-26,Titleist Pro V1 High Numbers Personalized Gol,0.43790042140936297
2017-04-27,Titleist Pro V1 High Numbers Personalized Gol,0.4379004214093159
2017-04-28,Titleist Pro V1 High Numbers Personalized Gol,0.437900421409318
2017-04-29,Titleist Pro V1 High Numbers Personalized Gol,0.4379004214093179
2017-04-30,Titleist Pro V1 High Numbers Personalized Gol,0.4379004214093179
2017-10-02,Under Armour Girls' Toddler Spine Surge Runni,13.652985076761642
2017-10-03,Under Armour Girls' Toddler Spine Surge Runni,13.630587144240698
2017-10-04,Under Armour Girls' Toddler Spine Surge Runni,13.630694960486169
2017-10-05,Under Armour Girls' Toddler Spine Surge Runni,13.630694441494393
2017-10-06,Under Armour Girls' Toddler Spine Surge Runni,13.630694443992647
2017-10-07,Under Armour Girls' Toddler Spine Surge Runni,13.630694443980621
2017-10-08,Under Armour Girls' Toddler Spine Surge Runni,13.63069444398068
2017-10-09,Under Armour Girls' Toddler Spine Surge Runni,13.63069444398068
2017-10-10,Under Armour Girls' Toddler Spine Surge Runni,13.63069444398068
2017-10-11,Under Armour Girls' Toddler Spine Surge Runni,13.63069444398068
2017-10-12,Under Armour Girls' Toddler Spine Surge Runni,13.63069444398068
2017-10-13,Under Armour Girls' Toddler Spine Surge Runni,13.63069444398068
2017-10-14,Under Armour Girls' Toddler Spine Surge Runni,13.63069444398068
2017-10-15,Under Armour Girls' Toddler Spine Surge Runni,13.63069444398068
2017-04-18,Under Armour Men's Tech II T-Shirt,0.46789578874461446
2017-04-19,Under Armour Men's Tech II T-Shirt,0.5165829356507008
2017-04-20,Under Armour Men's Tech II T-Shirt,0.5150357574258511
2017-04-21,Under Armour Men's Tech II T-Shirt,0.5150849235941637
2017-04-22,Under Armour Men's Tech II T-Shirt,0.5150833611936155
2017-04-23,Under Armour Men's Tech II T-Shirt,0.5150834108435183
2017-04-24,Under Armour Men's Tech II T-Shirt,0.5150834092657456
2017-04-25,Under Armour Men's Tech II T-Shirt,0.515083409315884
2017-04-26,Under Armour Men's Tech II T-Shirt,0.5150834093142908
2017-04-27,Under Armour Men's Tech II T-Shirt,0.5150834093143414
2017-04-28,Under Armour Men's Tech II T-Shirt,0.5150834093143398
2017-04-29,Under Armour Men's Tech II T-Shirt,0.5150834093143398
2017-04-30,Under Armour Men's Tech II T-Shirt,0.5150834093143398
2017-05-01,Under Armour Men's Tech II T-Shirt,0.5150834093143398
2017-03-22,Bridgestone e6 Straight Distance NFL Carolina,0.4639532646441844
2017-03-23,Bridgestone e6 Straight Distance NFL Carolina,0.4949650654052418
2017-03-24,Bridgestone e6 Straight Distance NFL Carolina,0.4931709461185995
2017-03-25,Bridgestone e6 Straight Distance NFL Carolina,0.4932747409301135
2017-03-26,Bridgestone e6 Straight Distance NFL Carolina,0.4932687361103797
2017-03-27,Bridgestone e6 Straight Distance NFL Carolina,0.4932690835059721
2017-03-28,Bridgestone e6 Straight Distance NFL Carolina,0.49326906340816684
2017-03-29,Bridgestone e6 Straight Distance NFL Carolina,0.493269064570881
2017-03-30,Bridgestone e6 Straight Distance NFL Carolina,0.49326906450361474
2017-03-31,Bridgestone e6 Straight Distance NFL Carolina,0.4932690645075063
2017-04-01,Bridgestone e6 Straight Distance NFL Carolina,0.49326906450728114
2017-04-02,Bridgestone e6 Straight Distance NFL Carolina,0.4932690645072942
2017-04-03,Bridgestone e6 Straight Distance NFL Carolina,0.4932690645072934
2017-04-04,Bridgestone e6 Straight Distance NFL Carolina,0.49326906450729346
2017-04-18,Nike Dri-FIT Crew Sock 6 Pack,0.4644500287494473
2017-04-19,Nike Dri-FIT Crew Sock 6 Pack,0.4282833230629368
2017-04-20,Nike Dri-FIT Crew Sock 6 Pack,0.42584091680687763
2017-04-21,Nike Dri-FIT Crew Sock 6 Pack,0.4256759764782963
2017-04-22,Nike Dri-FIT Crew Sock 6 Pack,0.425664837744957
2017-04-23,Nike Dri-FIT Crew Sock 6 Pack,0.4256640855251605
2017-04-24,Nike Dri-FIT Crew Sock 6 Pack,0.4256640347263304
2017-04-25,Nike Dri-FIT Crew Sock 6 Pack,0.425664031295789
2017-04-26,Nike Dri-FIT Crew Sock 6 Pack,0.42566403106411804
2017-04-27,Nike Dri-FIT Crew Sock 6 Pack,0.42566403104847284
2017-04-28,Nike Dri-FIT Crew Sock 6 Pack,0.4256640310474163
2017-04-29,Nike Dri-FIT Crew Sock 6 Pack,0.42566403104734496
2017-04-30,Nike Dri-FIT Crew Sock 6 Pack,0.42566403104734013
2017-05-01,Nike Dri-FIT Crew Sock 6 Pack,0.4256640310473398
2017-04-14,TYR Boys' Team Digi Jammer,0.45825811830606167
2017-04-15,TYR Boys' Team Digi Jammer,0.4381008028165204
2017-04-16,TYR Boys' Team Digi Jammer,0.4379409449762451
2017-04-17,TYR Boys' Team Digi Jammer,0.4379396772216618
2017-04-18,TYR Boys' Team Digi Jammer,0.43793966716771837
2017-04-19,TYR Boys' Team Digi Jammer,0.43793966708798543
2017-04-20,TYR Boys' Team Digi Jammer,0.4379396670873531
2017-04-21,TYR Boys' Team Digi Jammer,0.4379396670873481
2017-04-22,TYR Boys' Team Digi Jammer,0.43793966708734805
2017-04-23,TYR Boys' Team Digi Jammer,0.43793966708734805
2017-04-24,TYR Boys' Team Digi Jammer,0.43793966708734805
2017-04-25,TYR Boys' Team Digi Jammer,0.43793966708734805
2017-04-26,TYR Boys' Team Digi Jammer,0.43793966708734805
2017-04-27,TYR Boys' Team Digi Jammer,0.43793966708734805
2017-04-11,Under Armour Men's Compression EV SL Slide,0.3760222100960273
2017-04-12,Under Armour Men's Compression EV SL Slide,0.4209603796632414
2017-04-13,Under Armour Men's Compression EV SL Slide,0.4197168656837977
2017-04-14,Under Armour Men's Compression EV SL Slide,0.4197512757862109
2017-04-15,Under Armour Men's Compression EV SL Slide,0.41975032360138015
2017-04-16,Under Armour Men's Compression EV SL Slide,0.41975034994991994
2017-04-17,Under Armour Men's Compression EV SL Slide,0.41975034922081195
2017-04-18,Under Armour Men's Compression EV SL Slide,0.4197503492409876
2017-04-19,Under Armour Men's Compression EV SL Slide,0.4197503492404293
2017-04-20,Under Armour Men's Compression EV SL Slide,0.41975034924044474
2017-04-21,Under Armour Men's Compression EV SL Slide,0.4197503492404443
2017-04-22,Under Armour Men's Compression EV SL Slide,0.4197503492404443
2017-04-23,Under Armour Men's Compression EV SL Slide,0.4197503492404443
2017-04-24,Under Armour Men's Compression EV SL Slide,0.4197503492404443
2017-04-21,adidas Youth Germany Black/Red Away Match Soc,0.47012613778080037
2017-04-22,adidas Youth Germany Black/Red Away Match Soc,0.46368251768674607
2017-04-23,adidas Youth Germany Black/Red Away Match Soc,0.4636041589623836
2017-04-24,adidas Youth Germany Black/Red Away Match Soc,0.46360320606795563
2017-04-25,adidas Youth Germany Black/Red Away Match Soc,0.4636031944801229
2017-04-26,adidas Youth Germany Black/Red Away Match Soc,0.4636031943392071
2017-04-27,adidas Youth Germany Black/Red Away Match Soc,0.4636031943374935
2017-04-28,adidas Youth Germany Black/Red Away Match Soc,0.46360319433747266
2017-04-29,adidas Youth Germany Black/Red Away Match Soc,0.4636031943374724
2017-04-30,adidas Youth Germany Black/Red Away Match Soc,0.4636031943374724
2017-05-01,adidas Youth Germany Black/Red Away Match Soc,0.4636031943374724
2017-05-02,adidas Youth Germany Black/Red Away Match Soc,0.4636031943374724
2017-05-03,adidas Youth Germany Black/Red Away Match Soc,0.4636031943374724
2017-05-04,adidas Youth Germany Black/Red Away Match Soc,0.4636031943374724
2017-04-18,Clicgear 8.0 Shoe Brush,0.5434358824138426
2017-04-19,Clicgear 8.0 Shoe Brush,0.41106374109917054
2017-04-20,Clicgear 8.0 Shoe Brush,0.40393085835827586
2017-04-21,Clicgear 8.0 Shoe Brush,0.4035465024379889
2017-04-22,Clicgear 8.0 Shoe Brush,0.40352579139046074
2017-04-23,Clicgear 8.0 Shoe Brush,0.40352467537411474
2017-04-24,Clicgear 8.0 Shoe Brush,0.4035246152374904
2017-04-25,Clicgear 8.0 Shoe Brush,0.4035246119970239
2017-04-26,Clicgear 8.0 Shoe Brush,0.4035246118224111
2017-04-27,Clicgear 8.0 Shoe Brush,0.4035246118130021
2017-04-28,Clicgear 8.0 Shoe Brush,0.4035246118124951
2017-04-29,Clicgear 8.0 Shoe Brush,0.4035246118124678
2017-04-30,Clicgear 8.0 Shoe Brush,0.4035246118124663
2017-05-01,Clicgear 8.0 Shoe Brush,0.40352461181246624
2017-04-20,Glove It Women's Imperial Golf Glove,0.4466791892551538
2017-04-21,Glove It Women's Imperial Golf Glove,0.5215273354927434
2017-04-22,Glove It Women's Imperial Golf Glove,0.5199507131460465
2017-04-23,Glove It Women's Imperial Golf Glove,0.5199839235613881
2017-04-24,Glove It Women's Imperial Golf Glove,0.5199832240078841
2017-04-25,Glove It Women's Imperial Golf Glove,0.5199832387434753
2017-04-26,Glove It Women's Imperial Golf Glove,0.5199832384330807
2017-04-27,Glove It Women's Imperial Golf Glove,0.5199832384396189
2017-04-28,Glove It Women's Imperial Golf Glove,0.5199832384394811
2017-04-29,Glove It Women's Imperial Golf Glove,0.519983238439484
2017-04-30,Glove It Women's Imperial Golf Glove,0.5199832384394839
2017-05-01,Glove It Women's Imperial Golf Glove,0.5199832384394839
2017-05-02,Glove It Women's Imperial Golf Glove,0.5199832384394839
2017-05-03,Glove It Women's Imperial Golf Glove,0.5199832384394839
2017-04-23,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.42849473087370815
2017-04-24,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269578190707404
2017-04-25,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.42695631599089934
2017-04-26,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145209067
2017-04-27,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194691
2017-04-28,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194677
2017-04-29,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194677
2017-04-30,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194677
2017-05-01,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194677
2017-05-02,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194677
2017-05-03,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194677
2017-05-04,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194677
2017-05-05,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194677
2017-05-06,Glove It Women's Mod Oval 3-Zip Carry All Gol,0.4269563145194677
2017-04-22,Hirzl Men's Hybrid Golf Glove,0.45884954587979254
2017-04-23,Hirzl Men's Hybrid Golf Glove,0.49174839852916175
2017-04-24,Hirzl Men's Hybrid Golf Glove,0.49104610855951514
2017-04-25,Hirzl Men's Hybrid Golf Glove,0.4910611003042645
2017-04-26,Hirzl Men's Hybrid Golf Glove,0.4910607802763268
2017-04-27,Hirzl Men's Hybrid Golf Glove,0.4910607871079453
2017-04-28,Hirzl Men's Hybrid Golf Glove,0.49106078696211114
2017-04-29,Hirzl Men's Hybrid Golf Glove,0.49106078696522426
2017-04-30,Hirzl Men's Hybrid Golf Glove,0.4910607869651578
2017-05-01,Hirzl Men's Hybrid Golf Glove,0.49106078696515926
2017-05-02,Hirzl Men's Hybrid Golf Glove,0.4910607869651592
2017-05-03,Hirzl Men's Hybrid Golf Glove,0.4910607869651592
2017-05-04,Hirzl Men's Hybrid Golf Glove,0.4910607869651592
2017-05-05,Hirzl Men's Hybrid Golf Glove,0.4910607869651592
2017-04-22,Nike Men's Deutschland Weltmeister Winners Bl,0.5532510490674087
2017-04-23,Nike Men's Deutschland Weltmeister Winners Bl,0.5064352288084889
2017-04-24,Nike Men's Deutschland Weltmeister Winners Bl,0.5055394601495589
2017-04-25,Nike Men's Deutschland Weltmeister Winners Bl,0.5055223206124134
2017-04-26,Nike Men's Deutschland Weltmeister Winners Bl,0.5055219926664303
2017-04-27,Nike Men's Deutschland Weltmeister Winners Bl,0.5055219863915486
